,DATE,TIME,OBM,TU,WD,WG,WS,SI
7503,11/09/2014,17:00,46.59,62.43,356.2,5.92,3.65,0.25
7504,11/09/2014,18:00,46.03,62.84,333.9,7.45,3.52,0.0
7505,11/09/2014,19:00,43.89,66.63,175.1,5.48,1.96,0.0
7506,11/09/2014,20:00,41.68,74.39,106.7,2.85,1.81,0.0
7507,11/09/2014,21:00,48.32,53.5,217.4,21.92,14.47,0.0
7508,11/09/2014,22:00,46.06,60.9,221.9,28.72,18.3,0.0
7509,11/09/2014,23:00,45.53,64.21,233.7,28.93,16.98,0.0
7510,11/10/2014,00:00,40.58,80.6,309.2,17.76,11.65,0.0
7511,11/10/2014,01:00,38.42,74.01,189.8,8.99,4.25,0.0
7512,11/10/2014,02:00,36.13,75.29,277.6,10.52,6.76,0.0
7513,11/10/2014,03:00,36.38,71.69,227.5,7.01,4.73,0.0
7514,11/10/2014,04:00,35.1,78.05,276.3,9.64,6.61,0.0
7515,11/10/2014,05:00,35.04,77.13,49.3,12.49,3.58,0.0
7516,11/10/2014,06:00,28.52,67.26,41.53,14.03,8.77,0.0
7517,11/10/2014,07:00,26.17,66.27,51.53,12.06,6.44,0.01
7518,11/10/2014,08:00,25.06,63.91,28.67,9.64,6.07,0.99
7519,11/10/2014,09:00,23.9,57.67,32.99,11.62,6.94,6.17
7520,11/10/2014,10:00,26.21,56.4,7.45,17.54,11.43,32.79
7521,11/10/2014,11:00,29.72,51.79,29.28,21.7,12.85,40.62
7522,11/10/2014,12:00,31.94,45.26,25.51,18.19,12.47,44.06
7523,11/10/2014,13:00,33.73,40.34,26.85,13.59,8.71,42.91
7524,11/10/2014,14:00,34.54,36.16,21.44,10.96,5.75,37.25
7525,11/10/2014,15:00,35.07,36.75,47.63,12.28,6.37,28.15
7526,11/10/2014,16:00,31.3,45.52,51.72,11.18,7.05,5.96
7527,11/10/2014,17:00,29.68,48.16,43.69,7.01,4.49,0.44
7528,11/10/2014,18:00,28.91,52.25,90.7,7.67,5.03,0.0
7529,11/10/2014,19:00,26.72,56.06,33.99,10.08,6.28,0.0
7530,11/10/2014,20:00,24.7,59.53,28.72,17.54,10.86,0.01
7531,11/10/2014,21:00,22.26,73.92,29.0,22.8,15.48,0.01
7532,11/10/2014,22:00,19.5,76.34,28.8,21.48,13.76,0.01
7533,11/10/2014,23:00,18.16,76.69,29.46,22.58,14.63,0.01
7534,11/11/2014,00:00,17.27,76.24,31.42,22.58,14.53,0.01
7535,11/11/2014,01:00,15.94,78.6,31.99,22.8,12.95,0.01
7536,11/11/2014,02:00,14.0,79.81,37.21,20.39,13.05,0.01
7537,11/11/2014,03:00,13.58,72.19,34.79,23.67,14.19,0.01
7538,11/11/2014,04:00,12.37,64.41,32.09,24.99,16.14,0.01
7539,11/11/2014,05:00,11.26,61.85,28.91,22.36,15.01,0.0
7540,11/11/2014,06:00,10.15,60.52,25.9,24.55,15.72,0.0
7541,11/11/2014,07:00,7.86,57.77,25.78,32.22,20.69,0.02
7542,11/11/2014,08:00,6.36,54.52,29.71,31.56,20.25,2.99
7543,11/11/2014,09:00,6.45,51.34,31.14,32.88,19.59,8.97
7544,11/11/2014,10:00,10.7,46.32,36.08,25.65,16.52,33.33
7545,11/11/2014,11:00,13.96,41.64,33.13,26.74,18.5,41.42
7546,11/11/2014,12:00,16.51,39.23,29.63,27.62,17.86,44.95
7547,11/11/2014,13:00,17.67,36.99,20.58,26.52,17.42,43.69
7548,11/11/2014,14:00,19.01,34.22,20.55,24.55,16.37,37.85
7549,11/11/2014,15:00,18.37,34.31,17.19,26.52,16.76,27.82
7550,11/11/2014,16:00,15.14,35.35,20.97,29.15,18.37,15.11
7551,11/11/2014,17:00,10.94,37.53,24.67,27.84,17.49,1.18
7552,11/11/2014,18:00,8.18,42.12,31.57,24.11,15.48,0.0
7553,11/11/2014,19:00,6.2,43.47,32.75,28.72,17.26,0.0
7554,11/11/2014,20:00,5.05,45.32,32.33,23.24,14.89,0.0
7555,11/11/2014,21:00,4.27,45.85,34.38,24.55,14.29,0.0
7556,11/11/2014,22:00,3.64,46.14,33.35,21.04,13.46,0.01
7557,11/11/2014,23:00,2.9,47.31,33.98,20.6,12.98,0.01
7558,11/12/2014,00:00,2.52,47.82,38.88,19.29,12.36,0.01
7559,11/12/2014,01:00,2.1,48.51,33.62,20.39,12.57,0.01
7560,11/12/2014,02:00,1.54,50.64,34.68,20.17,12.59,0.0
7561,11/12/2014,03:00,1.17,51.17,35.15,18.41,11.18,0.0
7562,11/12/2014,04:00,0.91,51.29,33.58,19.29,12.19,0.0
7563,11/12/2014,05:00,0.29,52.49,33.3,19.07,13.25,0.0
7564,11/12/2014,06:00,0.01,53.09,34.18,19.95,13.1,0.0
7565,11/12/2014,07:00,-0.3,54.14,38.58,17.97,12.88,0.03
7566,11/12/2014,08:00,1.04,52.22,41.72,17.54,11.9,6.33
7567,11/12/2014,09:00,5.37,45.77,41.6,19.29,13.04,21.4
7568,11/12/2014,10:00,11.61,39.37,53.13,16.88,10.71,33.06
7569,11/12/2014,11:00,15.07,37.24,80.9,15.34,9.03,41.11
7570,11/12/2014,12:00,16.62,35.6,88.7,12.71,7.44,44.52
7571,11/12/2014,13:00,18.58,36.74,149.9,13.37,7.57,43.3
7572,11/12/2014,14:00,19.61,34.19,117.9,8.99,3.49,37.44
7573,11/12/2014,15:00,20.55,32.1,179.2,8.77,4.97,27.42
7574,11/12/2014,16:00,20.2,34.44,154.9,8.11,5.31,14.89
7575,11/12/2014,17:00,16.82,44.19,154.0,8.11,4.86,1.08
7576,11/12/2014,18:00,11.98,56.14,117.3,7.23,4.74,0.0
7577,11/12/2014,19:00,9.06,62.23,45.03,6.14,4.67,0.0
7578,11/12/2014,20:00,6.38,68.33,47.03,6.14,4.62,0.0
7579,11/12/2014,21:00,7.79,63.9,93.2,14.69,9.71,0.01
7580,11/12/2014,22:00,5.84,69.43,76.35,14.25,10.7,0.01
7581,11/12/2014,23:00,4.11,73.24,76.79,12.71,8.71,0.01
7582,11/13/2014,00:00,3.21,74.57,78.47,11.4,7.81,0.0
7583,11/13/2014,01:00,2.02,74.24,89.2,10.08,6.92,0.0
7584,11/13/2014,02:00,0.67,74.67,93.1,11.18,8.09,0.0
7585,11/13/2014,03:00,1.1,73.13,88.8,16.0,10.11,0.0
7586,11/13/2014,04:00,-0.49,75.15,88.8,11.62,8.29,0.0
7587,11/13/2014,05:00,-0.72,74.68,86.0,11.18,7.57,0.0
7588,11/13/2014,06:00,-0.94,74.36,90.1,12.06,8.95,0.0
7589,11/13/2014,07:00,-0.07,74.41,95.7,10.08,7.61,0.02
7590,11/13/2014,08:00,1.57,72.95,81.7,12.28,8.47,3.15
7591,11/13/2014,09:00,7.04,66.69,78.23,13.81,10.09,15.29
7592,11/13/2014,10:00,11.26,56.31,72.18,13.37,9.21,16.5
7593,11/13/2014,11:00,16.74,44.13,72.36,12.71,8.44,23.25
7594,11/13/2014,12:00,20.78,36.11,55.2,9.43,5.9,22.22
7595,11/13/2014,13:00,22.67,31.54,38.19,6.79,3.75,19.38
7596,11/13/2014,14:00,23.53,29.1,347.2,3.95,1.77,12.64
7597,11/13/2014,15:00,23.45,30.71,218.2,5.7,2.48,8.57
7598,11/13/2014,16:00,18.88,83.7,226.1,8.99,6.27,1.95
7599,11/13/2014,17:00,17.68,90.2,297.3,5.92,4.3,0.25
7600,11/13/2014,18:00,17.01,91.4,338.7,2.63,1.51,0.0
7601,11/13/2014,19:00,16.73,92.0,10.2,2.85,1.72,0.0
7602,11/13/2014,20:00,17.37,92.1,54.69,2.85,1.98,0.0
7603,11/13/2014,21:00,17.58,92.4,47.25,3.29,2.11,0.0
7604,11/13/2014,22:00,17.97,92.8,40.34,2.41,1.47,0.0
7605,11/13/2014,23:00,18.62,92.9,88.6,4.6,3.01,0.0
7606,11/14/2014,00:00,18.79,92.8,85.5,4.6,3.21,0.0
7607,11/14/2014,01:00,19.26,93.9,70.67,4.38,3.06,0.0
7608,11/14/2014,02:00,19.6,93.7,63.44,1.97,1.08,0.0
7609,11/14/2014,03:00,19.8,93.9,88.1,0.88,0.1,0.0
7610,11/14/2014,04:00,20.05,93.7,104.3,3.73,2.33,0.0
7611,11/14/2014,05:00,20.38,92.7,121.6,5.7,3.05,0.0
7612,11/14/2014,06:00,20.8,91.7,90.4,4.38,2.94,0.0
7613,11/14/2014,07:00,20.75,93.7,75.43,4.38,2.81,0.01
7614,11/14/2014,08:00,21.33,95.8,45.52,5.04,3.42,1.14
7615,11/14/2014,09:00,22.57,94.9,91.5,3.07,1.84,3.86
7616,11/14/2014,10:00,23.78,93.5,106.5,1.75,0.83,4.83
7617,11/14/2014,11:00,24.68,89.0,0.0,0.0,0.0,4.77
7618,11/14/2014,12:00,24.95,88.7,328.6,2.63,0.22,5.43
7619,11/14/2014,13:00,25.65,90.2,112.3,3.07,1.93,5.04
7620,11/14/2014,14:00,26.17,89.3,112.1,4.17,2.75,3.76
7621,11/14/2014,15:00,25.97,90.5,83.1,2.41,0.7,2.21
7622,11/14/2014,16:00,25.99,91.0,85.1,3.29,2.35,1.18
7623,11/14/2014,17:00,25.2,94.6,83.4,3.51,1.89,0.14
7624,11/14/2014,18:00,25.28,96.0,0.0,0.0,0.0,0.0
7625,11/14/2014,19:00,25.63,96.6,0.0,0.0,0.0,0.0
7626,11/14/2014,20:00,25.26,96.9,0.0,0.0,0.0,0.0
7627,11/14/2014,21:00,19.68,94.8,25.18,11.4,7.5,0.0
7628,11/14/2014,22:00,15.55,87.9,30.21,14.25,9.94,0.0
7629,11/14/2014,23:00,14.11,77.71,13.09,12.28,8.36,0.0
7630,11/15/2014,00:00,10.68,70.15,18.28,15.78,9.45,0.0
7631,11/15/2014,01:00,9.35,67.19,25.92,10.3,4.74,0.0
7632,11/15/2014,02:00,7.49,68.42,26.95,11.4,7.76,0.0
7633,11/15/2014,03:00,8.9,67.0,17.04,17.97,12.06,0.0
7634,11/15/2014,04:00,7.55,66.55,47.23,9.86,5.48,0.0
7635,11/15/2014,05:00,5.08,67.18,21.07,13.59,8.09,0.0
7636,11/15/2014,06:00,3.54,68.75,57.13,7.67,4.59,0.0
7637,11/15/2014,07:00,2.74,68.55,67.2,5.92,3.65,0.01
7638,11/15/2014,08:00,-0.94,67.9,73.24,5.7,3.31,4.48
7639,11/15/2014,09:00,2.73,65.78,78.84,6.58,4.37,15.09
7640,11/15/2014,10:00,4.97,66.66,165.5,6.14,3.9,23.82
7641,11/15/2014,11:00,9.26,62.59,173.1,5.48,3.57,31.97
7642,11/15/2014,12:00,9.72,64.27,190.9,6.58,5.05,38.83
7643,11/15/2014,13:00,12.31,62.25,178.6,7.01,5.24,42.46
7644,11/15/2014,14:00,12.66,62.75,184.8,7.89,6.12,36.95
7645,11/15/2014,15:00,13.13,61.42,172.9,5.7,4.07,26.56
7646,11/15/2014,16:00,11.08,64.58,169.5,5.26,4.21,13.86
7647,11/15/2014,17:00,4.48,74.91,333.6,2.85,0.95,0.85
7648,11/15/2014,18:00,-1.56,85.6,113.3,4.82,3.28,0.0
7649,11/15/2014,19:00,0.92,76.3,72.1,5.92,3.74,0.0
7650,11/15/2014,20:00,6.42,58.28,34.33,14.47,10.34,0.01
7651,11/15/2014,21:00,-9.87,80.6,89.8,7.67,5.08,0.01
7652,11/15/2014,22:00,-10.51,80.2,100.8,8.11,5.68,0.0
7653,11/15/2014,23:00,-13.02,79.71,123.8,6.79,4.59,0.0
7654,11/16/2014,00:00,-10.84,78.9,107.6,8.77,6.35,0.0
7655,11/16/2014,01:00,-8.34,79.22,111.9,13.59,10.5,0.0
7656,11/16/2014,02:00,-11.4,77.75,111.9,11.84,8.42,0.0
7657,11/16/2014,03:00,-12.39,77.23,101.2,7.01,4.95,0.0
7658,11/16/2014,04:00,-12.92,77.18,96.4,6.79,5.56,0.0
7659,11/16/2014,05:00,-9.14,78.74,102.5,7.67,5.46,0.01
7660,11/16/2014,06:00,-11.04,77.33,86.0,6.79,5.48,0.01
7661,11/16/2014,07:00,-6.24,78.03,89.2,7.89,6.29,0.01
7662,11/16/2014,08:00,-1.72,78.72,87.8,7.45,5.74,2.24
7663,11/16/2014,09:00,1.65,78.01,86.1,6.36,4.86,9.28
7664,11/16/2014,10:00,5.25,76.99,91.6,8.11,6.05,14.76
7665,11/16/2014,11:00,8.09,78.91,67.97,7.01,5.01,22.94
7666,11/16/2014,12:00,10.44,74.56,52.6,6.36,4.09,29.85
7667,11/16/2014,13:00,11.71,76.11,19.98,6.36,3.52,24.34
7668,11/16/2014,14:00,13.34,72.52,337.7,3.95,2.24,26.33
7669,11/16/2014,15:00,12.8,75.31,79.77,3.51,2.63,19.43
7670,11/16/2014,16:00,11.09,79.28,61.97,2.19,1.52,6.25
7671,11/16/2014,17:00,11.13,82.8,75.51,0.88,0.06,0.53
7672,11/16/2014,18:00,10.76,83.3,62.29,0.66,0.16,0.0
7673,11/16/2014,19:00,11.22,81.2,218.7,2.41,0.52,0.0
7674,11/16/2014,20:00,10.35,84.5,110.3,3.95,1.38,0.0
7675,11/16/2014,21:00,9.68,82.6,109.5,7.45,4.73,0.0
7676,11/16/2014,22:00,9.13,82.4,113.4,6.79,4.57,0.0
7677,11/16/2014,23:00,3.31,83.3,120.2,6.36,4.1,0.0
7678,11/17/2014,00:00,2.83,83.8,110.4,6.79,4.92,0.0
7679,11/17/2014,01:00,0.25,83.9,84.6,7.23,5.12,0.01
7680,11/17/2014,02:00,-1.8,84.0,99.7,7.01,5.22,0.0
7681,11/17/2014,03:00,0.03,85.5,86.0,8.33,6.13,0.0
7682,11/17/2014,04:00,-0.67,84.7,102.7,9.86,6.95,0.0
7683,11/17/2014,05:00,0.36,81.7,104.0,12.71,8.49,0.0
7684,11/17/2014,06:00,0.47,78.85,101.9,11.84,8.79,0.0
7685,11/17/2014,07:00,-3.05,77.97,97.6,11.62,8.27,0.01
7686,11/17/2014,08:00,-7.5,76.42,111.3,9.21,6.36,5.66
7687,11/17/2014,09:00,-4.01,73.92,115.2,10.3,7.12,19.2
7688,11/17/2014,10:00,1.96,72.23,113.0,8.11,5.44,30.84
7689,11/17/2014,11:00,5.46,72.03,103.1,7.23,5.53,38.81
7690,11/17/2014,12:00,10.27,70.13,89.0,4.6,3.2,42.47
7691,11/17/2014,13:00,14.04,66.86,122.3,5.26,3.74,41.0
7692,11/17/2014,14:00,18.4,59.05,142.8,3.29,2.09,35.17
7693,11/17/2014,15:00,18.46,57.68,34.9,2.41,1.0,25.29
7694,11/17/2014,16:00,17.36,59.2,10.52,1.1,0.26,12.83
7695,11/17/2014,17:00,9.62,72.78,124.5,3.95,3.08,0.71
7696,11/17/2014,18:00,4.17,78.82,142.1,5.26,4.25,0.0
7697,11/17/2014,19:00,3.14,80.1,109.1,4.82,4.23,0.0
7698,11/17/2014,20:00,1.31,80.3,101.5,6.79,4.7,0.0
7699,11/17/2014,21:00,2.02,78.44,104.1,9.64,5.89,0.01
7700,11/17/2014,22:00,0.08,80.8,81.7,10.52,8.55,0.01
7701,11/17/2014,23:00,-0.07,80.1,84.1,10.3,7.25,0.0
7702,11/18/2014,00:00,-0.43,79.62,89.3,8.77,6.67,0.0
7703,11/18/2014,01:00,-0.87,80.3,103.3,10.52,7.55,0.0
7704,11/18/2014,02:00,-0.81,80.2,98.2,10.74,7.49,0.0
7705,11/18/2014,03:00,-1.22,80.2,100.8,9.64,7.16,0.0
7706,11/18/2014,04:00,-0.47,79.78,96.5,8.77,6.46,0.0
7707,11/18/2014,05:00,1.51,78.49,98.7,12.28,8.19,0.0
7708,11/18/2014,06:00,1.93,79.11,98.4,9.21,6.39,0.0
7709,11/18/2014,07:00,1.93,78.68,104.1,7.67,5.41,0.01
7710,11/18/2014,08:00,2.92,78.98,105.9,10.52,7.58,2.08
7711,11/18/2014,09:00,6.91,79.3,110.2,8.99,6.01,9.81
7712,11/18/2014,10:00,11.33,74.75,100.8,8.77,6.08,25.99
7713,11/18/2014,11:00,16.31,69.46,137.5,5.7,3.67,32.83
7714,11/18/2014,12:00,19.85,66.44,97.2,4.17,2.63,38.34
7715,11/18/2014,13:00,23.16,54.41,112.6,0.44,0.01,28.07
7716,11/18/2014,14:00,22.59,56.21,177.1,3.07,1.9,21.56
7717,11/18/2014,15:00,21.51,59.11,159.9,2.63,1.47,10.98
7718,11/18/2014,16:00,19.17,69.43,135.3,3.51,2.36,5.02
7719,11/18/2014,17:00,15.23,75.64,135.5,4.6,3.02,0.32
7720,11/18/2014,18:00,14.11,76.84,114.4,4.6,3.33,0.0
7721,11/18/2014,19:00,14.02,80.9,87.7,6.79,3.74,0.0
7722,11/18/2014,20:00,16.68,75.12,130.0,9.43,6.52,0.0
7723,11/18/2014,21:00,18.47,74.39,105.2,7.01,5.22,0.0
7724,11/18/2014,22:00,18.1,78.02,104.7,9.43,6.97,0.0
7725,11/18/2014,23:00,19.12,78.34,108.0,8.55,6.19,0.0
7726,11/19/2014,00:00,19.87,81.1,101.0,8.99,5.88,0.0
7727,11/19/2014,01:00,19.93,83.3,127.3,5.7,4.18,0.0
7728,11/19/2014,02:00,18.58,86.2,92.1,5.7,3.87,0.0
7729,11/19/2014,03:00,19.65,86.1,85.4,6.79,4.76,0.0
7730,11/19/2014,04:00,20.73,85.7,112.4,5.92,4.58,0.0
7731,11/19/2014,05:00,21.93,82.1,104.2,6.79,5.11,0.0
7732,11/19/2014,06:00,20.69,85.5,104.3,5.92,4.17,0.0
7733,11/19/2014,07:00,18.65,84.3,86.8,7.89,5.82,0.01
7734,11/19/2014,08:00,16.0,85.4,91.2,7.45,6.31,3.72
7735,11/19/2014,09:00,17.56,82.3,109.2,8.11,5.83,14.54
7736,11/19/2014,10:00,21.32,79.03,103.9,10.08,6.75,15.08
7737,11/19/2014,11:00,22.02,76.94,120.5,5.48,3.88,16.92
7738,11/19/2014,12:00,29.31,70.41,120.9,4.82,3.64,34.64
7739,11/19/2014,13:00,33.29,61.51,143.0,3.51,2.56,32.58
7740,11/19/2014,14:00,39.02,43.58,264.1,2.19,0.62,35.65
7741,11/19/2014,15:00,35.38,50.75,29.83,4.17,2.57,25.17
7742,11/19/2014,16:00,32.2,58.61,95.7,1.53,0.14,4.01
7743,11/19/2014,17:00,29.72,62.71,174.8,3.07,1.77,0.34
7744,11/19/2014,18:00,27.98,81.9,88.6,3.29,2.49,0.0
7745,11/19/2014,19:00,25.77,81.8,118.5,3.73,3.02,0.0
7746,11/19/2014,20:00,20.61,83.8,89.4,4.6,3.41,0.0
7747,11/19/2014,21:00,21.32,88.5,77.2,6.36,4.04,0.0
7748,11/19/2014,22:00,22.46,86.7,84.8,8.99,7.1,0.01
